date,keyword,interest
2018-05-27,instrumentos musicais,6
2018-06-03,instrumentos musicais,7
2018-06-10,instrumentos musicais,6
2018-06-17,instrumentos musicais,6
2018-06-24,instrumentos musicais,6
2018-07-01,instrumentos musicais,5
2018-07-08,instrumentos musicais,6
2018-07-15,instrumentos musicais,6
2018-07-22,instrumentos musicais,8
2018-07-29,instrumentos musicais,6
2018-08-05,instrumentos musicais,7
2018-08-12,instrumentos musicais,7
2018-08-19,instrumentos musicais,7
2018-08-26,instrumentos musicais,7
2018-09-02,instrumentos musicais,7
2018-09-09,instrumentos musicais,7
2018-09-16,instrumentos musicais,7
2018-09-23,instrumentos musicais,6
2018-09-30,instrumentos musicais,6
2018-10-07,instrumentos musicais,5
2018-10-14,instrumentos musicais,6
2018-10-21,instrumentos musicais,6
2018-10-28,instrumentos musicais,6
2018-11-04,instrumentos musicais,7
2018-11-11,instrumentos musicais,7
2018-11-18,instrumentos musicais,7
2018-11-25,instrumentos musicais,7
2018-12-02,instrumentos musicais,6
2018-12-09,instrumentos musicais,6
2018-12-16,instrumentos musicais,6
2018-12-23,instrumentos musicais,6
2018-12-30,instrumentos musicais,5
2015-12-27,cool stuff,0
2016-01-03,cool stuff,0
2016-01-10,cool stuff,0
2016-01-17,cool stuff,0
2016-01-24,cool stuff,0
2016-01-31,cool stuff,0
2016-02-07,cool stuff,0
2016-02-14,cool stuff,0
2016-02-21,cool stuff,0
2016-02-28,cool stuff,0
2016-03-06,cool stuff,0
2016-03-13,cool stuff,0
2016-03-20,cool stuff,0
2016-03-27,cool stuff,0
2016-04-03,cool stuff,0
2016-04-10,cool stuff,0
2016-04-17,cool stuff,0
2016-04-24,cool stuff,0
2016-05-01,cool stuff,0
2016-05-08,cool stuff,0
2016-05-15,cool stuff,0
2016-05-22,cool stuff,0
2016-05-29,cool stuff,0
2016-06-05,cool stuff,0
2016-06-12,cool stuff,0
2016-06-19,cool stuff,0
2016-06-26,cool stuff,0
2016-07-03,cool stuff,0
2016-07-10,cool stuff,0
2016-07-17,cool stuff,0
2016-07-24,cool stuff,0
2016-07-31,cool stuff,0
2016-08-07,cool stuff,0
2016-08-14,cool stuff,0
2016-08-21,cool stuff,0
2016-08-28,cool stuff,0
2016-09-04,cool stuff,0
2016-09-11,cool stuff,0
2016-09-18,cool stuff,0
2016-09-25,cool stuff,0
2016-10-02,cool stuff,0
2016-10-09,cool stuff,0
2016-10-16,cool stuff,0
2016-10-23,cool stuff,0
2016-10-30,cool stuff,0
2016-11-06,cool stuff,0
2016-11-13,cool stuff,0
2016-11-20,cool stuff,0
2016-11-27,cool stuff,0
2016-12-04,cool stuff,0
2016-12-11,cool stuff,0
2016-12-18,cool stuff,0
2016-12-25,cool stuff,0
2017-01-01,cool stuff,0
2017-01-08,cool stuff,0
2017-01-15,cool stuff,0
2017-01-22,cool stuff,0
2017-01-29,cool stuff,0
2017-02-05,cool stuff,0
2017-02-12,cool stuff,0
2017-02-19,cool stuff,0
2017-02-26,cool stuff,0
2017-03-05,cool stuff,0
2017-03-12,cool stuff,0
2017-03-19,cool stuff,0
2017-03-26,cool stuff,0
2017-04-02,cool stuff,0
2017-04-09,cool stuff,0
2017-04-16,cool stuff,0
2017-04-23,cool stuff,0
2017-04-30,cool stuff,0
2017-05-07,cool stuff,0
2017-05-14,cool stuff,0
2017-05-21,cool stuff,0
2017-05-28,cool stuff,0
2017-06-04,cool stuff,0
2017-06-11,cool stuff,0
2017-06-18,cool stuff,0
2017-06-25,cool stuff,0
2017-07-02,cool stuff,0
2017-07-09,cool stuff,0
2017-07-16,cool stuff,0
2017-07-23,cool stuff,0
2017-07-30,cool stuff,0
2017-08-06,cool stuff,0
2017-08-13,cool stuff,0
2017-08-20,cool stuff,0
2017-08-27,cool stuff,0
2017-09-03,cool stuff,0
2017-09-10,cool stuff,0
2017-09-17,cool stuff,0
2017-09-24,cool stuff,0
2017-10-01,cool stuff,0
2017-10-08,cool stuff,0
2017-10-15,cool stuff,0
2017-10-22,cool stuff,0
2017-10-29,cool stuff,0
2017-11-05,cool stuff,0
2017-11-12,cool stuff,0
2017-11-19,cool stuff,0
2017-11-26,cool stuff,0
2017-12-03,cool stuff,0
2017-12-10,cool stuff,0
2017-12-17,cool stuff,0
2017-12-24,cool stuff,0
2017-12-31,cool stuff,0
2018-01-07,cool stuff,0
2018-01-14,cool stuff,0
2018-01-21,cool stuff,0
2018-01-28,cool stuff,0
2018-02-04,cool stuff,0
2018-02-11,cool stuff,0
2018-02-18,cool stuff,0
2018-02-25,cool stuff,0
2018-03-04,cool stuff,0
2018-03-11,cool stuff,0
2018-03-18,cool stuff,0
2018-03-25,cool stuff,0
2018-04-01,cool stuff,0
2018-04-08,cool stuff,0
2018-04-15,cool stuff,0
2018-04-22,cool stuff,0
2018-04-29,cool stuff,0
2018-05-06,cool stuff,0
2018-05-13,cool stuff,0
2018-05-20,cool stuff,0
2018-05-27,cool stuff,0
2018-06-03,cool stuff,0
2018-06-10,cool stuff,0
2018-06-17,cool stuff,0
2018-06-24,cool stuff,0
2018-07-01,cool stuff,0
2018-07-08,cool stuff,0
2018-07-15,cool stuff,0
2018-07-22,cool stuff,0
2018-07-29,cool stuff,0
2018-08-05,cool stuff,0
2018-08-12,cool stuff,0
2018-08-19,cool stuff,0
2018-08-26,cool stuff,0
2018-09-02,cool stuff,0
2018-09-09,cool stuff,0
2018-09-16,cool stuff,0
2018-09-23,cool stuff,0
2018-09-30,cool stuff,0
2018-10-07,cool stuff,0
2018-10-14,cool stuff,0
2018-10-21,cool stuff,0
2018-10-28,cool stuff,0
2018-11-04,cool stuff,0
2018-11-11,cool stuff,0
2018-11-18,cool stuff,0
2018-11-25,cool stuff,0
2018-12-02,cool stuff,0
2018-12-09,cool stuff,0
2018-12-16,cool stuff,0
2018-12-23,cool stuff,0
2018-12-30,cool stuff,0
2015-12-27,moveis decoracao,0
2016-01-03,moveis decoracao,0
2016-01-10,moveis decoracao,1
2016-01-17,moveis decoracao,0
2016-01-24,moveis decoracao,0
2016-01-31,moveis decoracao,0
2016-02-07,moveis decoracao,1
2016-02-14,moveis decoracao,1
2016-02-21,moveis decoracao,1
2016-02-28,moveis decoracao,1
2016-03-06,moveis decoracao,1
2016-03-13,moveis decoracao,0
2016-03-20,moveis decoracao,0
2016-03-27,moveis decoracao,0
2016-04-03,moveis decoracao,0
2016-04-10,moveis decoracao,0
2016-04-17,moveis decoracao,1
2016-04-24,moveis decoracao,0
2016-05-01,moveis decoracao,0
2016-05-08,moveis decoracao,0
2016-05-15,moveis decoracao,1
2016-05-22,moveis decoracao,0
2016-05-29,moveis decoracao,1
2016-06-05,moveis decoracao,0
2016-06-12,moveis decoracao,1
2016-06-19,moveis decoracao,0
2016-06-26,moveis decoracao,0
2016-07-03,moveis decoracao,0
2016-07-10,moveis decoracao,0
2016-07-17,moveis decoracao,0
2016-07-24,moveis decoracao,1
2016-07-31,moveis decoracao,0
2016-08-07,moveis decoracao,0
2016-08-14,moveis decoracao,1
2016-08-21,moveis decoracao,0
2016-08-28,moveis decoracao,0
2016-09-04,moveis decoracao,1
2016-09-11,moveis decoracao,0
2016-09-18,moveis decoracao,0
2016-09-25,moveis decoracao,0
2016-10-02,moveis decoracao,0
2016-10-09,moveis decoracao,0
2016-10-16,moveis decoracao,0
2016-10-23,moveis decoracao,1
2016-10-30,moveis decoracao,0
2016-11-06,moveis decoracao,0
2016-11-13,moveis decoracao,1
2016-11-20,moveis decoracao,0
2016-11-27,moveis decoracao,0
2016-12-04,moveis decoracao,0
2016-12-11,moveis decoracao,0
2016-12-18,moveis decoracao,0
2016-12-25,moveis decoracao,0
2017-01-01,moveis decoracao,0
2017-01-08,moveis decoracao,1
2017-01-15,moveis decoracao,0
2017-01-22,moveis decoracao,0
2017-01-29,moveis decoracao,0
2017-02-05,moveis decoracao,0
2017-02-12,moveis decoracao,0
2017-02-19,moveis decoracao,0
2017-02-26,moveis decoracao,0
2017-03-05,moveis decoracao,0
2017-03-12,moveis decoracao,0
2017-03-19,moveis decoracao,1
2017-03-26,moveis decoracao,0
2017-04-02,moveis decoracao,0
2017-04-09,moveis decoracao,0
2017-04-16,moveis decoracao,0
2017-04-23,moveis decoracao,0
2017-04-30,moveis decoracao,1
2017-05-07,moveis decoracao,0
2017-05-14,moveis decoracao,0
2017-05-21,moveis decoracao,0
2017-05-28,moveis decoracao,1
2017-06-04,moveis decoracao,0
2017-06-11,moveis decoracao,0
2017-06-18,moveis decoracao,0
2017-06-25,moveis decoracao,0
2017-07-02,moveis decoracao,0
2017-07-09,moveis decoracao,0
2017-07-16,moveis decoracao,0
2017-07-23,moveis decoracao,1
2017-07-30,moveis decoracao,0
2017-08-06,moveis decoracao,0
2017-08-13,moveis decoracao,0
2017-08-20,moveis decoracao,0
2017-08-27,moveis decoracao,0
2017-09-03,moveis decoracao,1
2017-09-10,moveis decoracao,0
2017-09-17,moveis decoracao,0
2017-09-24,moveis decoracao,0
2017-10-01,moveis decoracao,0
2017-10-08,moveis decoracao,0
2017-10-15,moveis decoracao,0
2017-10-22,moveis decoracao,0
2017-10-29,moveis decoracao,0
2017-11-05,moveis decoracao,0
2017-11-12,moveis decoracao,1
2017-11-19,moveis decoracao,0
2017-11-26,moveis decoracao,0
2017-12-03,moveis decoracao,0
2017-12-10,moveis decoracao,0
2017-12-17,moveis decoracao,0
2017-12-24,moveis decoracao,0
2017-12-31,moveis decoracao,0
2018-01-07,moveis decoracao,0
2018-01-14,moveis decoracao,0
2018-01-21,moveis decoracao,1
2018-01-28,moveis decoracao,0
2018-02-04,moveis decoracao,0
2018-02-11,moveis decoracao,0
2018-02-18,moveis decoracao,0
2018-02-25,moveis decoracao,0
2018-03-04,moveis decoracao,0
2018-03-11,moveis decoracao,0
2018-03-18,moveis decoracao,0
2018-03-25,moveis decoracao,0
2018-04-01,moveis decoracao,0
2018-04-08,moveis decoracao,0
2018-04-15,moveis decoracao,0
2018-04-22,moveis decoracao,0
2018-04-29,moveis decoracao,0
2018-05-06,moveis decoracao,0
2018-05-13,moveis decoracao,0
2018-05-20,moveis decoracao,0
2018-05-27,moveis decoracao,0
2018-06-03,moveis decoracao,0
2018-06-10,moveis decoracao,0
2018-06-17,moveis decoracao,0
2018-06-24,moveis decoracao,0
2018-07-01,moveis decoracao,0
2018-07-08,moveis decoracao,0
2018-07-15,moveis decoracao,0
2018-07-22,moveis decoracao,0
2018-07-29,moveis decoracao,0
2018-08-05,moveis decoracao,0
2018-08-12,moveis decoracao,0
2018-08-19,moveis decoracao,0
2018-08-26,moveis decoracao,0
2018-09-02,moveis decoracao,0
2018-09-09,moveis decoracao,0
2018-09-16,moveis decoracao,0
2018-09-23,moveis decoracao,0
2018-09-30,moveis decoracao,0
2018-10-07,moveis decoracao,0
2018-10-14,moveis decoracao,0
2018-10-21,moveis decoracao,0
2018-10-28,moveis decoracao,0
2018-11-04,moveis decoracao,0
2018-11-11,moveis decoracao,0
2018-11-18,moveis decoracao,0
2018-11-25,moveis decoracao,0
2018-12-02,moveis decoracao,0
2018-12-09,moveis decoracao,0
2018-12-16,moveis decoracao,0
2018-12-23,moveis decoracao,0
2018-12-30,moveis decoracao,0
2015-12-27,eletrodomesticos,4
2016-01-03,eletrodomesticos,6
2016-01-10,eletrodomesticos,5
2016-01-17,eletrodomesticos,4
2016-01-24,eletrodomesticos,4
2016-01-31,eletrodomesticos,4
2016-02-07,eletrodomesticos,5
2016-02-14,eletrodomesticos,4
2016-02-21,eletrodomesticos,4
2016-02-28,eletrodomesticos,4
2016-03-06,eletrodomesticos,4
2016-03-13,eletrodomesticos,4
2016-03-20,eletrodomesticos,4
2016-03-27,eletrodomesticos,4
2016-04-03,eletrodomesticos,4
2016-04-10,eletrodomesticos,5
2016-04-17,eletrodomesticos,4
2016-04-24,eletrodomesticos,4
2016-05-01,eletrodomesticos,4
2016-05-08,eletrodomesticos,4
2016-05-15,eletrodomesticos,4
2016-05-22,eletrodomesticos,4
2016-05-29,eletrodomesticos,4
2016-06-05,eletrodomesticos,4
2016-06-12,eletrodomesticos,4
2016-06-19,eletrodomesticos,4
2016-06-26,eletrodomesticos,4
2016-07-03,eletrodomesticos,4
2016-07-10,eletrodomesticos,4
2016-07-17,eletrodomesticos,4
2016-07-24,eletrodomesticos,4
2016-07-31,eletrodomesticos,4
2016-08-07,eletrodomesticos,4
2016-08-14,eletrodomesticos,3
2016-08-21,eletrodomesticos,4
2016-08-28,eletrodomesticos,4
2016-09-04,eletrodomesticos,4
2016-09-11,eletrodomesticos,4
2016-09-18,eletrodomesticos,4
2016-09-25,eletrodomesticos,4
2016-10-02,eletrodomesticos,3
2016-10-09,eletrodomesticos,4
2016-10-16,eletrodomesticos,4
2016-10-23,eletrodomesticos,4
2016-10-30,eletrodomesticos,4
2016-11-06,eletrodomesticos,4
2016-11-13,eletrodomesticos,16
2016-11-20,eletrodomesticos,7
2016-11-27,eletrodomesticos,4
2016-12-04,eletrodomesticos,4
2016-12-11,eletrodomesticos,4
2016-12-18,eletrodomesticos,3
2016-12-25,eletrodomesticos,4
2017-01-01,eletrodomesticos,5
2017-01-08,eletrodomesticos,4
2017-01-15,eletrodomesticos,4
2017-01-22,eletrodomesticos,4
2017-01-29,eletrodomesticos,4
2017-02-05,eletrodomesticos,4
2017-02-12,eletrodomesticos,4
2017-02-19,eletrodomesticos,4
2017-02-26,eletrodomesticos,4
2017-03-05,eletrodomesticos,4
2017-03-12,eletrodomesticos,4
2017-03-19,eletrodomesticos,4
2017-03-26,eletrodomesticos,4
2017-04-02,eletrodomesticos,3
2017-04-09,eletrodomesticos,3
2017-04-16,eletrodomesticos,4
2017-04-23,eletrodomesticos,4
2017-04-30,eletrodomesticos,4
2017-05-07,eletrodomesticos,4
2017-05-14,eletrodomesticos,4
2017-05-21,eletrodomesticos,4
2017-05-28,eletrodomesticos,4
2017-06-04,eletrodomesticos,3
2017-06-11,eletrodomesticos,3
2017-06-18,eletrodomesticos,3
2017-06-25,eletrodomesticos,3
2017-07-02,eletrodomesticos,4
2017-07-09,eletrodomesticos,4
2017-07-16,eletrodomesticos,4
2017-07-23,eletrodomesticos,4
2017-07-30,eletrodomesticos,3
2017-08-06,eletrodomesticos,3
2017-08-13,eletrodomesticos,3
2017-08-20,eletrodomesticos,4
2017-08-27,eletrodomesticos,4
2017-09-03,eletrodomesticos,3
2017-09-10,eletrodomesticos,3
2017-09-17,eletrodomesticos,3
2017-09-24,eletrodomesticos,4
2017-10-01,eletrodomesticos,3
2017-10-08,eletrodomesticos,4
2017-10-15,eletrodomesticos,4
2017-10-22,eletrodomesticos,3
2017-10-29,eletrodomesticos,4
2017-11-05,eletrodomesticos,4
2017-11-12,eletrodomesticos,4
2017-11-19,eletrodomesticos,5
2017-11-26,eletrodomesticos,3
2017-12-03,eletrodomesticos,3
2017-12-10,eletrodomesticos,3
2017-12-17,eletrodomesticos,3
2017-12-24,eletrodomesticos,3
2017-12-31,eletrodomesticos,4
2018-01-07,eletrodomesticos,4
2018-01-14,eletrodomesticos,3
2018-01-21,eletrodomesticos,4
2018-01-28,eletrodomesticos,3
2018-02-04,eletrodomesticos,3
2018-02-11,eletrodomesticos,3
2018-02-18,eletrodomesticos,3
2018-02-25,eletrodomesticos,3
2018-03-04,eletrodomesticos,3
2018-03-11,eletrodomesticos,3
2018-03-18,eletrodomesticos,3
2018-03-25,eletrodomesticos,3
2018-04-01,eletrodomesticos,3
2018-04-08,eletrodomesticos,3
2018-04-15,eletrodomesticos,3
2018-04-22,eletrodomesticos,3
2018-04-29,eletrodomesticos,3
2018-05-06,eletrodomesticos,3
2018-05-13,eletrodomesticos,3
2018-05-20,eletrodomesticos,3
2018-05-27,eletrodomesticos,3
2018-06-03,eletrodomesticos,3
2018-06-10,eletrodomesticos,3
2018-06-17,eletrodomesticos,3
2018-06-24,eletrodomesticos,3
2018-07-01,eletrodomesticos,3
2018-07-08,eletrodomesticos,3
2018-07-15,eletrodomesticos,3
2018-07-22,eletrodomesticos,3
2018-07-29,eletrodomesticos,3
2018-08-05,eletrodomesticos,3
2018-08-12,eletrodomesticos,3
2018-08-19,eletrodomesticos,3
2018-08-26,eletrodomesticos,3
2018-09-02,eletrodomesticos,3
2018-09-09,eletrodomesticos,3
2018-09-16,eletrodomesticos,3
2018-09-23,eletrodomesticos,3
2018-09-30,eletrodomesticos,3
2018-10-07,eletrodomesticos,2
2018-10-14,eletrodomesticos,3
2018-10-21,eletrodomesticos,3
2018-10-28,eletrodomesticos,3
2018-11-04,eletrodomesticos,3
2018-11-11,eletrodomesticos,3
2018-11-18,eletrodomesticos,5
2018-11-25,eletrodomesticos,3
2018-12-02,eletrodomesticos,3
2018-12-09,eletrodomesticos,3
2018-12-16,eletrodomesticos,4
2018-12-23,eletrodomesticos,3
2018-12-30,eletrodomesticos,4
2015-12-27,brinquedos,47
2016-01-03,brinquedos,47
2016-01-10,brinquedos,46
2016-01-17,brinquedos,45
2016-01-24,brinquedos,46
2016-01-31,brinquedos,43
2016-02-07,brinquedos,45
2016-02-14,brinquedos,40
2016-02-21,brinquedos,43
2016-02-28,brinquedos,42
2016-03-06,brinquedos,40
2016-03-13,brinquedos,43
2016-03-20,brinquedos,43
2016-03-27,brinquedos,42
2016-04-03,brinquedos,44
2016-04-10,brinquedos,43
2016-04-17,brinquedos,44
2016-04-24,brinquedos,40
2016-05-01,brinquedos,39
2016-05-08,brinquedos,39
2016-05-15,brinquedos,42
2016-05-22,brinquedos,43
2016-05-29,brinquedos,45
2016-06-05,brinquedos,42
2016-06-12,brinquedos,40
2016-06-19,brinquedos,42
2016-06-26,brinquedos,43
2016-07-03,brinquedos,45
2016-07-10,brinquedos,46
2016-07-17,brinquedos,46
2016-07-24,brinquedos,46
2016-07-31,brinquedos,42
2016-08-07,brinquedos,40
2016-08-14,brinquedos,44
2016-08-21,brinquedos,47
2016-08-28,brinquedos,47
2016-09-04,brinquedos,50
2016-09-11,brinquedos,52
2016-09-18,brinquedos,58
2016-09-25,brinquedos,64
2016-10-02,brinquedos,90
2016-10-09,brinquedos,97
2016-10-16,brinquedos,48
2016-10-23,brinquedos,46
2016-10-30,brinquedos,47
2016-11-06,brinquedos,46
2016-11-13,brinquedos,54
2016-11-20,brinquedos,57
2016-11-27,brinquedos,57
2016-12-04,brinquedos,63
2016-12-11,brinquedos,68
2016-12-18,brinquedos,82
2016-12-25,brinquedos,43
2017-01-01,brinquedos,37
2017-01-08,brinquedos,42
2017-01-15,brinquedos,43
2017-01-22,brinquedos,41
2017-01-29,brinquedos,40
2017-02-05,brinquedos,39
2017-02-12,brinquedos,37
2017-02-19,brinquedos,36
2017-02-26,brinquedos,41
2017-03-05,brinquedos,40
2017-03-12,brinquedos,40
2017-03-19,brinquedos,39
2017-03-26,brinquedos,40
2017-04-02,brinquedos,39
2017-04-09,brinquedos,37
2017-04-16,brinquedos,38
2017-04-23,brinquedos,38
2017-04-30,brinquedos,39
2017-05-07,brinquedos,37
2017-05-14,brinquedos,39
2017-05-21,brinquedos,42
2017-05-28,brinquedos,45
2017-06-04,brinquedos,48
2017-06-11,brinquedos,43
2017-06-18,brinquedos,45
2017-06-25,brinquedos,45
2017-07-02,brinquedos,45
2017-07-09,brinquedos,47
2017-07-16,brinquedos,46
2017-07-23,brinquedos,47
2017-07-30,brinquedos,47
2017-08-06,brinquedos,46
2017-08-13,brinquedos,49
2017-08-20,brinquedos,51
2017-08-27,brinquedos,47
2017-09-03,brinquedos,48
2017-09-10,brinquedos,51
2017-09-17,brinquedos,58
2017-09-24,brinquedos,65
2017-10-01,brinquedos,86
2017-10-08,brinquedos,100
2017-10-15,brinquedos,50
2017-10-22,brinquedos,48
2017-10-29,brinquedos,45
2017-11-05,brinquedos,50
2017-11-12,brinquedos,49
2017-11-19,brinquedos,55
2017-11-26,brinquedos,58
2017-12-03,brinquedos,64
2017-12-10,brinquedos,68
2017-12-17,brinquedos,83
2017-12-24,brinquedos,48
2017-12-31,brinquedos,39
2018-01-07,brinquedos,46
2018-01-14,brinquedos,40
2018-01-21,brinquedos,39
2018-01-28,brinquedos,37
2018-02-04,brinquedos,34
2018-02-11,brinquedos,39
2018-02-18,brinquedos,40
2018-02-25,brinquedos,39
2018-03-04,brinquedos,39
2018-03-11,brinquedos,40
2018-03-18,brinquedos,38
2018-03-25,brinquedos,38
2018-04-01,brinquedos,36
2018-04-08,brinquedos,40
2018-04-15,brinquedos,39
2018-04-22,brinquedos,37
2018-04-29,brinquedos,41
2018-05-06,brinquedos,37
2018-05-13,brinquedos,38
2018-05-20,brinquedos,38
2018-05-27,brinquedos,40
2018-06-03,brinquedos,40
2018-06-10,brinquedos,38
2018-06-17,brinquedos,39
2018-06-24,brinquedos,38
2018-07-01,brinquedos,43
2018-07-08,brinquedos,43
2018-07-15,brinquedos,47
2018-07-22,brinquedos,46
2018-07-29,brinquedos,43
2018-08-05,brinquedos,44
2018-08-12,brinquedos,44
2018-08-19,brinquedos,46
2018-08-26,brinquedos,46
2018-09-02,brinquedos,50
2018-09-09,brinquedos,50
2018-09-16,brinquedos,51
2018-09-23,brinquedos,55
2018-09-30,brinquedos,70
2018-10-07,brinquedos,86
2018-10-14,brinquedos,49
2018-10-21,brinquedos,41
2018-10-28,brinquedos,41
2018-11-04,brinquedos,45
2018-11-11,brinquedos,44
2018-11-18,brinquedos,50
2018-11-25,brinquedos,56
2018-12-02,brinquedos,61
2018-12-09,brinquedos,65
2018-12-16,brinquedos,77
2018-12-23,brinquedos,53
2018-12-30,brinquedos,37
2015-12-27,cama mesa banho,53
2016-01-03,cama mesa banho,69
2016-01-10,cama mesa banho,88
2016-01-17,cama mesa banho,73
2016-01-24,cama mesa banho,69
2016-01-31,cama mesa banho,66
2016-02-07,cama mesa banho,70
2016-02-14,cama mesa banho,65
2016-02-21,cama mesa banho,75
2016-02-28,cama mesa banho,76
2016-03-06,cama mesa banho,65
2016-03-13,cama mesa banho,66
2016-03-20,cama mesa banho,63
2016-03-27,cama mesa banho,62
2016-04-03,cama mesa banho,69
2016-04-10,cama mesa banho,61
2016-04-17,cama mesa banho,67
2016-04-24,cama mesa banho,68
2016-05-01,cama mesa banho,80
2016-05-08,cama mesa banho,65
2016-05-15,cama mesa banho,67
2016-05-22,cama mesa banho,64
2016-05-29,cama mesa banho,67
2016-06-05,cama mesa banho,80
2016-06-12,cama mesa banho,81
2016-06-19,cama mesa banho,66
2016-06-26,cama mesa banho,73
2016-07-03,cama mesa banho,74
2016-07-10,cama mesa banho,68
2016-07-17,cama mesa banho,65
2016-07-24,cama mesa banho,70
2016-07-31,cama mesa banho,62
2016-08-07,cama mesa banho,60
2016-08-14,cama mesa banho,55
2016-08-21,cama mesa banho,72
2016-08-28,cama mesa banho,56
2016-09-04,cama mesa banho,57
2016-09-11,cama mesa banho,62
2016-09-18,cama mesa banho,60
2016-09-25,cama mesa banho,58
2016-10-02,cama mesa banho,59
2016-10-09,cama mesa banho,65
2016-10-16,cama mesa banho,65
2016-10-23,cama mesa banho,67
2016-10-30,cama mesa banho,70
2016-11-06,cama mesa banho,80
2016-11-13,cama mesa banho,87
2016-11-20,cama mesa banho,100
2016-11-27,cama mesa banho,63
2016-12-04,cama mesa banho,64
2016-12-11,cama mesa banho,62
2016-12-18,cama mesa banho,63
2016-12-25,cama mesa banho,47
2017-01-01,cama mesa banho,62
2017-01-08,cama mesa banho,69
2017-01-15,cama mesa banho,71
2017-01-22,cama mesa banho,77
2017-01-29,cama mesa banho,64
2017-02-05,cama mesa banho,62
2017-02-12,cama mesa banho,60
2017-02-19,cama mesa banho,63
2017-02-26,cama mesa banho,60
2017-03-05,cama mesa banho,67
2017-03-12,cama mesa banho,65
2017-03-19,cama mesa banho,72
2017-03-26,cama mesa banho,70
2017-04-02,cama mesa banho,70
2017-04-09,cama mesa banho,65
2017-04-16,cama mesa banho,67
2017-04-23,cama mesa banho,76
2017-04-30,cama mesa banho,74
2017-05-07,cama mesa banho,61
2017-05-14,cama mesa banho,69
